@relation 'tesco-21200475-weka.filters.unsupervised.attribute.Remove-R1-13,15-48,66-77'

@attribute carb numeric
@attribute f_beer numeric
@attribute f_dairy numeric
@attribute f_eggs numeric
@attribute f_fats_oils numeric
@attribute f_fish numeric
@attribute f_fruit_veg numeric
@attribute f_grains numeric
@attribute f_meat_red numeric
@attribute f_poultry numeric
@attribute f_readymade numeric
@attribute f_sauces numeric
@attribute f_soft_drinks numeric
@attribute f_spirits numeric
@attribute f_sweets numeric
@attribute f_tea_coffee numeric
@attribute f_water numeric
@attribute f_wine numeric

@data
17.243936,0.016814,0.109697,0.009973,0.027605,0.022906,0.279374,0.147617,0.050192,0.022147,0.062235,0.015623,0.0283,0.002718,0.150241,0.005502,0.026494,0.022562
17.536362,0.01387,0.099557,0.011988,0.035584,0.02708,0.28523,0.141252,0.056348,0.020501,0.052036,0.018674,0.032288,0.003512,0.143839,0.006149,0.035186,0.016905
18.92019,0.015374,0.093983,0.010891,0.03126,0.023502,0.27601,0.14929,0.052473,0.020459,0.057529,0.014941,0.035259,0.0037,0.159997,0.007671,0.034922,0.01274
15.832269,0.012553,0.110487,0.011975,0.035129,0.026963,0.33806,0.120207,0.051878,0.020001,0.050686,0.016312,0.017506,0.003226,0.125277,0.005361,0.023212,0.031168
18.256862,0.014495,0.104518,0.010165,0.029406,0.021365,0.268851,0.14308,0.055816,0.021902,0.061746,0.01667,0.025769,0.002557,0.173213,0.005826,0.024059,0.020564
18.250651,0.010047,0.095551,0.010654,0.035384,0.027461,0.286879,0.141507,0.057551,0.02122,0.054719,0.018659,0.031325,0.003168,0.149529,0.007102,0.036085,0.01316
19.623631,0.009801,0.093953,0.009085,0.023006,0.015352,0.246363,0.17264,0.04393,0.021835,0.082547,0.01262,0.041046,0.003057,0.178668,0.005898,0.031224,0.008977
17.565242,0.010992,0.080034,0.008257,0.025458,0.020259,0.318615,0.14657,0.036016,0.016301,0.069892,0.01281,0.043568,0.0035,0.13162,0.007772,0.05422,0.014118
20.677933,0.012336,0.07943,0.006279,0.016152,0.013224,0.279692,0.159726,0.031373,0.01775,0.081405,0.00903,0.023363,0.001531,0.225489,0.003572,0.024428,0.01522
20.296478,0.014094,0.091839,0.006057,0.017974,0.013975,0.224148,0.166258,0.047072,0.017994,0.086583,0.014312,0.039471,0.002841,0.20174,0.007522,0.035789,0.012332
20.084734,0.008969,0.08893,0.009163,0.026883,0.015283,0.21736,0.154958,0.038128,0.015649,0.066269,0.012011,0.064209,0.004576,0.216788,0.006578,0.046902,0.007344
18.257288,0.008845,0.106656,0.010986,0.032563,0.024773,0.267884,0.155653,0.04724,0.019516,0.052234,0.01558,0.036715,0.004112,0.151549,0.006515,0.046778,0.012401
18.855554,0.014208,0.105179,0.012865,0.032665,0.019165,0.261958,0.155942,0.060554,0.023581,0.061385,0.015208,0.030533,0.003446,0.152699,0.006232,0.034424,0.009956
17.643482,0.012495,0.10762,0.012423,0.027293,0.023535,0.285258,0.143543,0.054621,0.022532,0.058774,0.014706,0.028149,0.003034,0.154639,0.006612,0.030971,0.013795
18.256935,0.010902,0.11458,0.012997,0.03502,0.017784,0.287131,0.150146,0.042805,0.020504,0.05073,0.014963,0.027432,0.003107,0.160785,0.005045,0.030641,0.015427
15.675925,0.019192,0.111912,0.013443,0.027288,0.024259,0.314698,0.124916,0.045026,0.022971,0.05457,0.013816,0.024541,0.002393,0.14265,0.005638,0.026443,0.026245
19.801231,0.008282,0.094154,0.011471,0.034264,0.024834,0.252151,0.149364,0.048138,0.019557,0.053238,0.016825,0.033751,0.002667,0.194208,0.009821,0.037035,0.01024
17.573112,0.014942,0.102237,0.012838,0.030745,0.020458,0.288862,0.137723,0.057578,0.02349,0.054441,0.015675,0.03062,0.003428,0.154746,0.005673,0.034447,0.012096
17.93679,0.01744,0.106319,0.013802,0.022271,0.019999,0.25556,0.151525,0.044554,0.018986,0.078709,0.011132,0.038451,0.002931,0.166023,0.005433,0.030671,0.016193
16.910018,0.01378,0.102926,0.014174,0.033904,0.028288,0.294221,0.137431,0.055466,0.024605,0.047001,0.016414,0.030138,0.003903,0.136359,0.00621,0.037171,0.01801
19.015298,0.011423,0.105947,0.011946,0.033707,0.020103,0.243571,0.153315,0.059324,0.025484,0.055103,0.017868,0.035341,0.003701,0.167794,0.006109,0.038008,0.011253
15.569715,0.015316,0.113176,0.013496,0.032153,0.028214,0.333437,0.122494,0.052156,0.019274,0.051053,0.014363,0.018461,0.002366,0.129573,0.004611,0.023308,0.026546
17.790212,0.013229,0.115144,0.010719,0.033158,0.020313,0.286969,0.135952,0.055966,0.023624,0.05878,0.018953,0.021758,0.00253,0.155055,0.005333,0.024241,0.018274
17.856079,0.014409,0.111216,0.01498,0.028373,0.025603,0.306971,0.139568,0.03787,0.016698,0.048106,0.01135,0.024544,0.002591,0.165218,0.004527,0.031682,0.016294
16.951639,0.015572,0.106249,0.011328,0.023419,0.019514,0.318263,0.139158,0.041564,0.018751,0.062742,0.012261,0.023248,0.001856,0.159757,0.005137,0.021589,0.019594
18.883024,0.011396,0.11713,0.009195,0.02751,0.018234,0.304944,0.149207,0.036931,0.016463,0.049456,0.012017,0.02721,0.002221,0.159584,0.013961,0.031978,0.012563
18.236151,0.010551,0.107623,0.013174,0.036569,0.024941,0.270695,0.1407,0.059435,0.021566,0.051854,0.015258,0.030878,0.003389,0.159357,0.005554,0.036989,0.011469
18.390645,0.018035,0.097959,0.009529,0.021194,0.019019,0.276982,0.162745,0.041774,0.01818,0.069148,0.014825,0.030891,0.003814,0.161352,0.005945,0.025898,0.02271
16.560222,0.017289,0.117969,0.015692,0.029076,0.024444,0.306045,0.139196,0.050449,0.022071,0.046929,0.013807,0.023443,0.003039,0.139235,0.005402,0.029025,0.016888
17.245757,0.013566,0.123514,0.011193,0.028056,0.020752,0.29126,0.142537,0.039405,0.018457,0.055114,0.01191,0.029975,0.002684,0.155511,0.005051,0.031608,0.019407
17.760874,0.014049,0.101269,0.009511,0.030462,0.022724,0.296686,0.144953,0.049247,0.020234,0.052666,0.016567,0.030249,0.00303,0.146668,0.005751,0.035963,0.019971
16.966741,0.025125,0.100819,0.009835,0.022537,0.020652,0.305576,0.13554,0.041955,0.017175,0.072535,0.010923,0.019949,0.002893,0.157931,0.005137,0.019989,0.03143
18.180825,0.016587,0.102371,0.008768,0.019661,0.017514,0.303564,0.151522,0.039796,0.017152,0.073716,0.012135,0.028271,0.001627,0.157081,0.006983,0.024135,0.019118
16.585357,0.010433,0.109464,0.01383,0.034764,0.027594,0.336541,0.12473,0.051332,0.021058,0.049052,0.014687,0.018521,0.002338,0.137584,0.00566,0.024264,0.018149
14.880648,0.013052,0.122908,0.013325,0.029782,0.025706,0.380182,0.108056,0.039877,0.017061,0.042168,0.01064,0.015115,0.00235,0.129012,0.004841,0.01996,0.025967
19.674053,0.014569,0.089586,0.01019,0.022767,0.016561,0.228097,0.172456,0.044711,0.0161,0.084417,0.012132,0.04448,0.002996,0.188391,0.00642,0.031409,0.014717
17.01788,0.014763,0.104363,0.010558,0.030295,0.026177,0.301539,0.135045,0.058923,0.023293,0.054604,0.016855,0.024517,0.003427,0.142243,0.006451,0.027102,0.019845
15.73045,0.018912,0.123647,0.0112,0.030023,0.020743,0.327639,0.118696,0.051063,0.019666,0.05082,0.013695,0.017274,0.002528,0.137187,0.004452,0.020499,0.031954
14.709567,0.01224,0.123458,0.016583,0.035341,0.027779,0.366788,0.112208,0.050419,0.021389,0.038883,0.011462,0.016398,0.003546,0.119283,0.006242,0.021246,0.016733
17.445311,0.012364,0.103531,0.01332,0.038656,0.025491,0.294102,0.142458,0.050262,0.021962,0.049424,0.016589,0.028017,0.003468,0.142961,0.007188,0.035347,0.014861
22.81757,0.009586,0.071775,0.005278,0.023265,0.009081,0.192797,0.146868,0.02961,0.012186,0.078256,0.01042,0.034151,0.002251,0.314227,0.015504,0.037139,0.007606
19.153629,0.011807,0.094105,0.009846,0.022924,0.020099,0.286433,0.164102,0.040644,0.018215,0.074181,0.013263,0.021779,0.002923,0.168685,0.006107,0.02509,0.019798
18.186923,0.016301,0.099347,0.011754,0.017048,0.016325,0.267351,0.157043,0.034655,0.014552,0.076796,0.009165,0.043587,0.005504,0.182463,0.007323,0.024883,0.015905
19.494759,0.020064,0.089891,0.007269,0.024259,0.013957,0.25769,0.168484,0.03616,0.017633,0.080213,0.012005,0.029244,0.003095,0.191891,0.007311,0.024072,0.016761
19.534244,0.010575,0.114849,0.014926,0.035995,0.022229,0.245806,0.159917,0.048356,0.017518,0.048403,0.012926,0.034069,0.003582,0.174901,0.006652,0.041126,0.008174
16.753548,0.021706,0.104704,0.009309,0.020485,0.018393,0.300185,0.143897,0.037241,0.017101,0.080246,0.010741,0.024605,0.002766,0.147983,0.004388,0.022892,0.033359
19.256553,0.011484,0.118731,0.013595,0.033117,0.0159,0.254636,0.173731,0.039855,0.01947,0.042999,0.012781,0.038675,0.004637,0.171026,0.005999,0.033426,0.009939
17.597836,0.013193,0.104054,0.010247,0.031267,0.021487,0.286652,0.145447,0.045574,0.019,0.053868,0.014357,0.034031,0.003258,0.155968,0.006293,0.037665,0.01764
18.069851,0.021176,0.098966,0.010347,0.0277,0.018283,0.262213,0.150935,0.06058,0.021909,0.063439,0.018759,0.035213,0.003942,0.154652,0.004887,0.025509,0.02149
17.102231,0.023748,0.099051,0.010171,0.021143,0.030412,0.292217,0.144092,0.043363,0.024149,0.084797,0.011248,0.021418,0.002781,0.145745,0.006188,0.023447,0.016032
18.23038,0.008862,0.111594,0.015314,0.037594,0.021697,0.267281,0.141928,0.049803,0.017737,0.043126,0.013836,0.041822,0.009796,0.163275,0.00578,0.041296,0.009258
16.464192,0.009834,0.102608,0.011345,0.031394,0.022999,0.367397,0.129247,0.041627,0.016951,0.039973,0.010693,0.027614,0.003679,0.135807,0.006173,0.032809,0.009849
18.450007,0.010849,0.106215,0.012872,0.03535,0.027772,0.25977,0.155868,0.053636,0.022048,0.050626,0.014469,0.032848,0.003101,0.15554,0.006882,0.040194,0.01196
16.677106,0.018862,0.111081,0.009353,0.024672,0.0223,0.300657,0.137147,0.047748,0.02237,0.059329,0.01537,0.024072,0.002526,0.148195,0.004969,0.02595,0.0254
16.988192,0.024903,0.09474,0.011697,0.023925,0.021232,0.305932,0.152829,0.043408,0.019209,0.080231,0.01192,0.019946,0.002453,0.138217,0.006517,0.022965,0.019878
18.595724,0.017943,0.11088,0.007817,0.024832,0.015,0.255966,0.155024,0.055658,0.023093,0.067094,0.01835,0.02424,0.002939,0.167883,0.004162,0.022062,0.027057
16.644955,0.01822,0.10292,0.014084,0.031814,0.024961,0.303301,0.14081,0.054321,0.023393,0.051346,0.018554,0.028285,0.003666,0.130127,0.005743,0.029991,0.018464
17.588932,0.017041,0.115728,0.010607,0.032187,0.018731,0.263379,0.144253,0.046607,0.020125,0.057907,0.013251,0.033467,0.005828,0.159845,0.005053,0.035675,0.020317
19.551538,0.016868,0.094638,0.008404,0.023595,0.017914,0.265092,0.171303,0.038313,0.018249,0.083097,0.013317,0.026949,0.002959,0.180437,0.004261,0.022846,0.011758
19.53794,0.015349,0.100156,0.004892,0.017849,0.011559,0.231842,0.170744,0.034864,0.014058,0.095452,0.010376,0.048196,0.004435,0.192355,0.005618,0.030079,0.012177
19.454868,0.011088,0.113572,0.009058,0.028604,0.017176,0.236828,0.164801,0.032241,0.012259,0.072341,0.010992,0.045276,0.004454,0.184742,0.006933,0.042566,0.007069
18.545681,0.013227,0.094543,0.012116,0.034032,0.024242,0.268919,0.146794,0.067415,0.025168,0.058398,0.022977,0.025531,0.002994,0.154267,0.005744,0.026452,0.017179
18.709982,0.011523,0.110645,0.013986,0.033154,0.019694,0.282617,0.158057,0.044884,0.021497,0.044906,0.012721,0.032119,0.004409,0.156657,0.005549,0.038039,0.009543
17.095182,0.0102,0.116118,0.012172,0.032845,0.019786,0.332293,0.126757,0.046912,0.022502,0.051219,0.018217,0.019163,0.002487,0.141013,0.005247,0.025703,0.017366
17.490801,0.01618,0.102139,0.014115,0.032743,0.021877,0.28796,0.138078,0.059713,0.024762,0.054264,0.015906,0.028816,0.003622,0.148112,0.005947,0.03147,0.014296
19.114892,0.01443,0.101986,0.009717,0.020201,0.013622,0.233537,0.16704,0.03898,0.01564,0.081098,0.010555,0.05124,0.003068,0.183346,0.006922,0.032825,0.015792
19.883544,0.022267,0.09375,0.008508,0.018037,0.015043,0.247101,0.180561,0.037215,0.016255,0.093702,0.012571,0.03068,0.002163,0.174857,0.006179,0.024216,0.016896
19.170877,0.015437,0.10078,0.008783,0.019282,0.017359,0.24395,0.167427,0.043916,0.015813,0.074827,0.009839,0.037187,0.005522,0.182637,0.006126,0.037036,0.014079
16.521291,0.009206,0.125702,0.012173,0.029153,0.022678,0.331414,0.132888,0.041565,0.018809,0.04541,0.011052,0.020042,0.002077,0.148754,0.005712,0.027989,0.015374
17.502823,0.011875,0.108775,0.010843,0.030854,0.026367,0.312784,0.135198,0.050208,0.021745,0.048694,0.016185,0.019368,0.002334,0.156314,0.006008,0.024011,0.018435
17.972207,0.017378,0.101713,0.011502,0.032109,0.023865,0.279004,0.146716,0.050767,0.022018,0.055049,0.018965,0.030431,0.003409,0.150146,0.005759,0.033872,0.017297
18.377417,0.010582,0.12037,0.012983,0.032834,0.016891,0.286724,0.149576,0.04314,0.019908,0.048526,0.017352,0.026526,0.002534,0.161004,0.005311,0.032455,0.013283
17.895884,0.018126,0.106126,0.012801,0.030123,0.020771,0.265899,0.148122,0.058033,0.024123,0.06482,0.016284,0.0292,0.003275,0.145874,0.007298,0.031871,0.017254
16.780535,0.019183,0.110095,0.015813,0.029113,0.024927,0.309994,0.142354,0.048404,0.020942,0.048482,0.013217,0.024324,0.003603,0.136869,0.005632,0.028801,0.018246
17.382806,0.02037,0.112178,0.00853,0.026033,0.018806,0.302243,0.141552,0.038278,0.013173,0.067743,0.011487,0.023277,0.002625,0.158722,0.004976,0.01714,0.032867
16.658527,0.017129,0.11651,0.009799,0.02773,0.022751,0.296769,0.138284,0.045184,0.019882,0.05151,0.012484,0.026048,0.002298,0.152399,0.00559,0.032086,0.023546
20.442864,0.014205,0.090353,0.009525,0.023362,0.018809,0.232402,0.167263,0.049375,0.020902,0.073447,0.010641,0.039241,0.003894,0.188329,0.006075,0.044023,0.008155
17.191472,0.011696,0.10807,0.013143,0.0323,0.025705,0.302212,0.140014,0.053325,0.021568,0.050457,0.015511,0.025403,0.002319,0.145367,0.005737,0.033179,0.013995
18.219131,0.017491,0.111932,0.011921,0.027415,0.021579,0.265942,0.146322,0.044598,0.020759,0.054372,0.012042,0.032228,0.002514,0.182283,0.004683,0.03394,0.00998
17.726118,0.014073,0.110426,0.013838,0.031275,0.023847,0.276798,0.14834,0.05303,0.020559,0.054892,0.016512,0.028417,0.002536,0.151353,0.005909,0.031314,0.01688
17.471815,0.016274,0.100288,0.011122,0.020044,0.023334,0.300277,0.14524,0.04138,0.017194,0.072095,0.011094,0.026742,0.002218,0.155437,0.004932,0.024288,0.02804
18.514688,0.014294,0.077122,0.009916,0.02088,0.023612,0.3138,0.152934,0.035174,0.016764,0.084119,0.011114,0.031694,0.002619,0.15604,0.005164,0.026418,0.018336
18.332443,0.008185,0.100215,0.014416,0.034639,0.026378,0.28319,0.151986,0.048998,0.019905,0.047981,0.014831,0.035931,0.003327,0.146649,0.00736,0.046948,0.009065
18.300632,0.02144,0.125914,0.012258,0.02914,0.015521,0.243701,0.158818,0.039448,0.015678,0.054809,0.013965,0.037189,0.003648,0.172561,0.005247,0.035249,0.015414
16.444811,0.026318,0.102482,0.009123,0.022774,0.020034,0.29903,0.135872,0.053817,0.018311,0.0644,0.016621,0.020871,0.001838,0.14844,0.004725,0.022774,0.032569
18.939706,0.009156,0.109305,0.011969,0.033604,0.022382,0.262663,0.15815,0.049405,0.020031,0.048411,0.013846,0.029645,0.003523,0.169532,0.006058,0.040324,0.011997
15.960217,0.013506,0.106193,0.013564,0.030319,0.02758,0.327727,0.131889,0.053893,0.021568,0.052615,0.01555,0.024949,0.002469,0.12922,0.005006,0.025311,0.01864
15.231853,0.008827,0.112846,0.014907,0.031969,0.026827,0.385842,0.106544,0.044093,0.023957,0.034759,0.013068,0.014654,0.002321,0.133186,0.00684,0.021457,0.017901
19.164243,0.015091,0.089702,0.008764,0.019228,0.016722,0.271613,0.159696,0.045844,0.019306,0.081508,0.012458,0.028689,0.003498,0.177391,0.005757,0.025918,0.018815
19.029798,0.011513,0.105665,0.01282,0.031985,0.027073,0.275851,0.147003,0.044452,0.015761,0.053068,0.015351,0.027955,0.0026,0.178455,0.005356,0.031938,0.013155
17.882968,0.011382,0.099801,0.01093,0.037773,0.02203,0.269147,0.143287,0.039395,0.014421,0.051472,0.012696,0.040916,0.003299,0.166624,0.008312,0.05556,0.012955
19.69113,0.020888,0.093909,0.008142,0.016307,0.011117,0.244447,0.170362,0.029465,0.014874,0.090066,0.010618,0.047964,0.005928,0.184388,0.005602,0.026208,0.019716
18.09522,0.012,0.102016,0.011499,0.033435,0.023625,0.28521,0.139664,0.059832,0.025171,0.055092,0.01876,0.024476,0.002939,0.153168,0.006922,0.028465,0.017728
19.31347,0.017607,0.089008,0.005063,0.019244,0.015777,0.248453,0.163663,0.041689,0.019159,0.094659,0.011752,0.036798,0.002986,0.181323,0.006604,0.026544,0.019672
19.145538,0.015855,0.078378,0.006844,0.016028,0.020562,0.299246,0.17082,0.035521,0.016663,0.092442,0.01031,0.028619,0.001935,0.161839,0.005834,0.023306,0.015797
18.574925,0.012923,0.093956,0.009203,0.028527,0.021468,0.243569,0.152553,0.036837,0.017708,0.058898,0.012566,0.053253,0.006133,0.186125,0.006043,0.044147,0.016091
17.67069,0.012965,0.096008,0.009347,0.03042,0.021175,0.302611,0.137652,0.059144,0.021731,0.062891,0.016173,0.022823,0.003101,0.148312,0.006977,0.031029,0.017641
18.229804,0.010403,0.106159,0.013345,0.035362,0.024376,0.267181,0.141079,0.058557,0.022131,0.055172,0.016071,0.032226,0.003721,0.157998,0.005861,0.03831,0.012048
17.645717,0.023839,0.106923,0.009982,0.022841,0.020463,0.312665,0.14685,0.036434,0.016822,0.074541,0.012096,0.022811,0.003259,0.147907,0.006606,0.02058,0.015384
19.121077,0.016333,0.103037,0.008167,0.018143,0.014304,0.257837,0.164678,0.037092,0.018607,0.091154,0.007775,0.027018,0.002152,0.180107,0.006969,0.029928,0.0167
16.261095,0.013331,0.137325,0.013647,0.033161,0.023473,0.317542,0.129029,0.041335,0.01844,0.041891,0.012745,0.018106,0.002282,0.141927,0.005455,0.030785,0.019527
18.466479,0.021285,0.083558,0.007426,0.023711,0.019977,0.279997,0.170112,0.046621,0.017256,0.072863,0.012235,0.028057,0.002426,0.158721,0.005485,0.022741,0.027529
19.139743,0.011564,0.102267,0.01248,0.032389,0.022063,0.270641,0.158289,0.060249,0.022366,0.064966,0.015838,0.026277,0.003776,0.146685,0.005921,0.031557,0.012672
19.643115,0.013846,0.087872,0.007332,0.01889,0.016382,0.244107,0.17011,0.047918,0.022208,0.087886,0.010472,0.035393,0.002344,0.188773,0.006813,0.027891,0.011765
18.7085,0.01019,0.096042,0.012027,0.031673,0.024702,0.279254,0.159183,0.051948,0.021708,0.054585,0.017758,0.031952,0.00385,0.144998,0.007162,0.039556,0.013413
19.472521,0.010945,0.08724,0.00845,0.030524,0.017197,0.258311,0.154392,0.044092,0.017716,0.074463,0.013712,0.038579,0.003306,0.188993,0.00578,0.033979,0.012321
21.160394,0.011829,0.083351,0.005746,0.016532,0.014173,0.249349,0.185947,0.037952,0.017712,0.101983,0.011691,0.027962,0.00383,0.188429,0.006144,0.023841,0.013529
19.503785,0.011568,0.106144,0.010573,0.030056,0.021665,0.263739,0.154824,0.037673,0.016187,0.052889,0.013336,0.033104,0.002306,0.191213,0.005267,0.03714,0.012318
17.240961,0.010839,0.107501,0.012242,0.030691,0.028906,0.297778,0.136287,0.060135,0.022458,0.054764,0.014541,0.027013,0.003073,0.143007,0.005728,0.030805,0.014232
19.378616,0.012634,0.098345,0.008893,0.032251,0.020745,0.233646,0.15043,0.059985,0.022459,0.05723,0.017225,0.043281,0.00426,0.181457,0.007378,0.035915,0.013866
20.680627,0.009504,0.083274,0.007432,0.023197,0.017559,0.238502,0.171205,0.0404,0.023286,0.091519,0.011632,0.032456,0.002518,0.204441,0.005671,0.025281,0.012122
17.831725,0.034452,0.131591,0.006467,0.01885,0.012796,0.236489,0.155173,0.038167,0.011502,0.074491,0.007705,0.042157,0.00311,0.177655,0.005861,0.032278,0.011255
19.144483,0.008685,0.105543,0.012707,0.033745,0.022496,0.241639,0.153531,0.059925,0.025625,0.054766,0.016871,0.036241,0.003764,0.16995,0.006972,0.039507,0.008033
17.140353,0.019147,0.110875,0.010128,0.026442,0.022399,0.282076,0.143482,0.043519,0.020209,0.0648,0.014161,0.03019,0.003245,0.151012,0.005223,0.029428,0.023664
17.447344,0.014067,0.105142,0.012575,0.033634,0.026162,0.280772,0.142892,0.058034,0.023966,0.049269,0.019027,0.030877,0.003965,0.14024,0.006937,0.035053,0.017389
16.277866,0.010791,0.109066,0.016408,0.028896,0.026573,0.33723,0.129643,0.044468,0.017989,0.046855,0.011412,0.021199,0.002239,0.139328,0.006855,0.027367,0.02368
20.41612,0.024774,0.084448,0.006336,0.018059,0.011697,0.240023,0.188363,0.026615,0.01565,0.101018,0.013294,0.034332,0.002789,0.184816,0.005036,0.028673,0.014079
17.776544,0.020958,0.093838,0.010134,0.023968,0.019045,0.280128,0.150072,0.041423,0.018559,0.075862,0.014333,0.03041,0.005141,0.166894,0.00647,0.022456,0.020311
17.399587,0.016757,0.109945,0.015071,0.03224,0.024683,0.29067,0.151631,0.042424,0.01871,0.048171,0.014786,0.028896,0.004193,0.137377,0.00656,0.037669,0.020217
17.478074,0.012269,0.106688,0.012577,0.0338,0.025873,0.282743,0.141942,0.052426,0.021083,0.052834,0.016632,0.033137,0.003479,0.148681,0.005921,0.035433,0.014481
19.355669,0.009638,0.125736,0.012429,0.035271,0.015187,0.283191,0.161248,0.043489,0.016631,0.046084,0.015243,0.025463,0.002622,0.16378,0.0047,0.031441,0.007846
18.701536,0.006901,0.134583,0.018323,0.03535,0.020723,0.262377,0.152406,0.039472,0.016857,0.042555,0.013283,0.024882,0.001625,0.171527,0.006274,0.043032,0.009831
15.211725,0.021456,0.114594,0.015979,0.029313,0.027302,0.31988,0.118721,0.051521,0.020161,0.053225,0.011886,0.022726,0.004191,0.125424,0.005571,0.025851,0.032199
18.388113,0.014466,0.104736,0.013203,0.034276,0.021557,0.264186,0.146492,0.063121,0.026007,0.05553,0.01816,0.028492,0.003775,0.155113,0.005968,0.02819,0.016727
16.233418,0.01401,0.108334,0.015526,0.030657,0.025803,0.343221,0.128599,0.047122,0.020021,0.042483,0.013622,0.020722,0.003605,0.133455,0.007312,0.028512,0.016996
16.609732,0.018286,0.106364,0.011478,0.022425,0.022557,0.302539,0.136104,0.048439,0.021147,0.06129,0.012655,0.029899,0.002442,0.152607,0.005107,0.028882,0.017782
17.764389,0.016427,0.095265,0.017246,0.02704,0.017207,0.287122,0.155803,0.041419,0.020719,0.078487,0.011862,0.02862,0.002575,0.153677,0.004585,0.02347,0.018476
20.415776,0.012854,0.084604,0.00698,0.018405,0.011957,0.238925,0.179048,0.039136,0.01614,0.099117,0.012864,0.039866,0.003495,0.190483,0.006229,0.028765,0.011132
19.200373,0.013243,0.110417,0.010837,0.028682,0.02087,0.251568,0.151921,0.042414,0.019012,0.054991,0.015127,0.033848,0.002643,0.192513,0.004847,0.03571,0.011356
16.578995,0.011773,0.108009,0.011578,0.027341,0.026103,0.329704,0.131317,0.046061,0.01925,0.052346,0.014631,0.02056,0.002422,0.145253,0.005344,0.022795,0.025514
16.56707,0.023524,0.113839,0.011661,0.023114,0.024092,0.306223,0.141694,0.043322,0.018466,0.063449,0.012737,0.020591,0.002332,0.141169,0.00692,0.022251,0.024616
18.083605,0.013553,0.102619,0.012523,0.032751,0.023666,0.27442,0.140936,0.065909,0.02598,0.05722,0.020912,0.023504,0.002869,0.15146,0.005599,0.024985,0.021093
16.873981,0.012279,0.110517,0.014057,0.02887,0.024432,0.315942,0.140223,0.049539,0.020687,0.055341,0.013478,0.022447,0.003174,0.140367,0.004751,0.025279,0.018617
18.950348,0.013555,0.089355,0.009182,0.032199,0.024138,0.257425,0.150883,0.050048,0.018555,0.072056,0.012075,0.037547,0.00518,0.17362,0.005572,0.041258,0.007355
19.808444,0.012707,0.101296,0.006863,0.018109,0.010192,0.225203,0.176415,0.042282,0.013624,0.091562,0.011721,0.037729,0.004858,0.193844,0.005708,0.03654,0.011348
20.299675,0.008081,0.088729,0.005999,0.019662,0.02113,0.258042,0.178613,0.041428,0.017423,0.097185,0.011091,0.028722,0.001968,0.183383,0.006571,0.022994,0.008977
18.214791,0.018125,0.108719,0.012776,0.040568,0.022493,0.261786,0.144671,0.051462,0.018361,0.048651,0.014775,0.03583,0.003061,0.161239,0.0055,0.038821,0.013165
18.784837,0.015247,0.120318,0.013368,0.036411,0.017681,0.255467,0.148409,0.034725,0.013296,0.042201,0.011713,0.048042,0.003963,0.182039,0.005894,0.042883,0.008346
19.250204,0.010897,0.106938,0.011416,0.033281,0.01986,0.238305,0.152895,0.063545,0.025846,0.057708,0.018319,0.033728,0.003726,0.173579,0.006336,0.032463,0.011159
18.502179,0.007699,0.10412,0.01346,0.035199,0.025581,0.253621,0.154346,0.060326,0.024137,0.051375,0.014493,0.036392,0.004392,0.154922,0.007215,0.044169,0.008552
19.064445,0.014532,0.098208,0.010483,0.017594,0.016854,0.265354,0.173292,0.038765,0.014265,0.088136,0.011017,0.031859,0.002199,0.171052,0.004974,0.026803,0.014614
20.015861,0.014096,0.089057,0.006298,0.014129,0.012796,0.22195,0.188977,0.033973,0.016945,0.097487,0.011763,0.053784,0.001849,0.188377,0.005782,0.028292,0.014446
20.320085,0.018477,0.105924,0.005727,0.016479,0.015855,0.226803,0.183579,0.039683,0.020712,0.089613,0.01361,0.034273,0.003947,0.179711,0.005381,0.025489,0.014738
19.744079,0.013264,0.098836,0.006064,0.02094,0.015475,0.247137,0.19821,0.038104,0.014062,0.089165,0.013279,0.030412,0.00393,0.171206,0.004851,0.02289,0.012174
17.68391,0.013417,0.104667,0.011959,0.031454,0.024218,0.288178,0.133211,0.058613,0.023917,0.056881,0.017894,0.023233,0.002908,0.156146,0.005817,0.025407,0.02208
18.499778,0.020722,0.091404,0.010301,0.021007,0.021436,0.281279,0.158518,0.040563,0.020722,0.088621,0.013704,0.023791,0.001761,0.161754,0.006376,0.021198,0.016844
16.539267,0.02757,0.109429,0.00984,0.023367,0.018932,0.284414,0.132519,0.043307,0.017936,0.066145,0.011543,0.022988,0.0034,0.162524,0.004495,0.018671,0.04292
16.16733,0.018591,0.117059,0.008982,0.024671,0.022467,0.319926,0.134634,0.046386,0.021337,0.054536,0.014261,0.021868,0.001948,0.140972,0.005736,0.025378,0.021248
18.775797,0.015439,0.113212,0.010211,0.028933,0.016324,0.25717,0.152063,0.042414,0.019267,0.054494,0.012765,0.038021,0.00442,0.180544,0.005119,0.03306,0.016544
18.002605,0.017574,0.084523,0.00897,0.022829,0.01975,0.263224,0.143185,0.04187,0.015374,0.10002,0.012075,0.037764,0.00484,0.16533,0.006771,0.024907,0.030993
18.955708,0.00843,0.098939,0.013317,0.03671,0.02364,0.250944,0.153847,0.063333,0.026874,0.052609,0.016544,0.034841,0.003825,0.161851,0.006315,0.039113,0.008865
17.257437,0.014727,0.102756,0.013382,0.033217,0.025627,0.294048,0.137323,0.059165,0.021233,0.05058,0.017675,0.028687,0.004039,0.139996,0.005494,0.029387,0.022664
