% COMP47460 2021 - Assignment 1
% Dataset tesco for student ID number 21200475
@relation tesco-21200475

@attribute area_id {E05000026,E05000027,E05000028,E05000029,E05000030,E05000031,E05000032,E05000033,E05000034,E05000035,E05000036,E05000037,E05000038,E05000039,E05000040,E05000041,E05000042,E05000043,E05000044,E05000045,E05000046,E05000047,E05000048,E05000049,E05000050,E05000051,E05000052,E05000053,E05000054,E05000055,E05000056,E05000057,E05000058,E05000059,E05000060,E05000061,E05000062,E05000063,E05000085,E05000086,E05000087,E05000088,E05000089,E05000090,E05000091,E05000092,E05000093,E05000094,E05000095,E05000096,E05000097,E05000098,E05000099,E05000100,E05000101,E05000102,E05000103,E05000104,E05000105,E05000106,E05000107,E05000108,E05000109,E05000110,E05000111,E05000112,E05000113,E05000114,E05000115,E05000116,E05000117,E05000118,E05000119,E05000120,E05000121,E05000122,E05000123,E05000124,E05000125,E05000126,E05000127,E05000128,E05000129,E05000130,E05000131,E05000132,E05000133,E05000134,E05000135,E05000136,E05000137,E05000138,E05000139,E05000140,E05000141,E05000142,E05000143,E05000144,E05000145,E05000170,E05000171,E05000172,E05000173,E05000174,E05000175,E05000176,E05000177,E05000178,E05000179,E05000180,E05000181,E05000182,E05000183,E05000184,E05000185,E05000186,E05000187,E05000188,E05000189,E05000190,E05000191,E05000192,E05000193,E05000194,E05000195,E05000196,E05000197,E05000198,E05000199,E05000200,E05000201,E05000202,E05000203,E05000204,E05000205,E05000206,E05000207,E05000208,E05000209,E05000210,E05000211,E05000212,E05000213,E05000214,E05000215,E05000216,E05000217,E05000218,E05000219,E05000220,E05000221,E05000222,E05000223,E05000224,E05000225,E05000226,E05000227,E05000228,E05000229,E05000230,E05000250,E05000251,E05000252,E05000253,E05000254,E05000255,E05000256,E05000257,E05000258,E05000259,E05000260,E05000261,E05000262,E05000263,E05000264,E05000265,E05000266,E05000267,E05000268,E05000269,E05000270,E05000271,E05000272,E05000273,E05000274,E05000275,E05000276,E05000277,E05000278,E05000279,E05000280,E05000281,E05000282,E05000283,E05000284,E05000285,E05000286,E05000287,E05000288,E05000289,E05000290,E05000291,E05000292,E05000293,E05000294,E05000295,E05000296,E05000297,E05000298,E05000299,E05000300,E05000301,E05000302,E05000303,E05000304,E05000305,E05000306,E05000307,E05000308,E05000309,E05000310,E05000311,E05000312,E05000313,E05000314,E05000315,E05000316,E05000317,E05000318,E05000319,E05000320,E05000321,E05000322,E05000323,E05000324,E05000325,E05000326,E05000327,E05000328,E05000329,E05000330,E05000331,E05000332,E05000333,E05000334,E05000335,E05000336,E05000337,E05000338,E05000339,E05000340,E05000341,E05000342,E05000343,E05000344,E05000345,E05000346,E05000347,E05000348,E05000349,E05000350,E05000351,E05000352,E05000353,E05000354,E05000355,E05000356,E05000357,E05000358,E05000359,E05000360,E05000361,E05000362,E05000363,E05000364,E05000365,E05000366,E05000367,E05000368,E05000369,E05000370,E05000371,E05000372,E05000373,E05000374,E05000375,E05000376,E05000377,E05000378,E05000379,E05000380,E05000381,E05000400,E05000401,E05000402,E05000403,E05000404,E05000405,E05000406,E05000407,E05000408,E05000409,E05000410,E05000411,E05000412,E05000413,E05000414,E05000415,E05000416,E05000417,E05000418,E05000419,E05000420,E05000421,E05000422,E05000423,E05000424,E05000425,E05000426,E05000427,E05000428,E05000429,E05000430,E05000431,E05000432,E05000433,E05000434,E05000435,E05000436,E05000437,E05000438,E05000439,E05000440,E05000441,E05000442,E05000443,E05000444,E05000445,E05000446,E05000447,E05000448,E05000449,E05000450,E05000451,E05000452,E05000453,E05000454,E05000455,E05000456,E05000457,E05000458,E05000459,E05000460,E05000461,E05000462,E05000463,E05000464,E05000465,E05000466,E05000467,E05000468,E05000469,E05000470,E05000471,E05000472,E05000473,E05000474,E05000475,E05000476,E05000477,E05000478,E05000479,E05000480,E05000481,E05000482,E05000483,E05000484,E05000485,E05000486,E05000487,E05000488,E05000489,E05000490,E05000491,E05000492,E05000493,E05000494,E05000516,E05000517,E05000518,E05000519,E05000520,E05000521,E05000522,E05000523,E05000524,E05000525,E05000526,E05000527,E05000528,E05000529,E05000530,E05000531,E05000532,E05000533,E05000555,E05000556,E05000557,E05000558,E05000559,E05000560,E05000561,E05000562,E05000563,E05000564,E05000565,E05000566,E05000567,E05000568,E05000569,E05000570,E05000571,E05000572,E05000590,E05000591,E05000592,E05000593,E05000594,E05000595,E05000596,E05000597,E05000598,E05000599,E05000600,E05000601,E05000602,E05000603,E05000604,E05000605,E05000606,E05000607,E05000608,E05000609,E05000610,E05000611,E05000612,E05000613,E05000614,E05000615,E05000616,E05000617,E05000618,E05000619,E05000620,E05000621,E05000622,E05000623,E05000624,E05000625,E05000626,E05000627,E05000628,E05000629,E05000630,E05000631,E05000632,E05000633,E05000634,E05000635,E05000636,E05000637,E05000638,E05000639,E05000640,E05000641,E05000642,E05000643,E05000644,E05000645,E05000646,E05000647,E05000648,E05000649,E05009288,E05009302,E05009317,E05009318,E05009319,E05009320,E05009321,E05009322,E05009323,E05009324,E05009325,E05009326,E05009327,E05009328,E05009329,E05009330,E05009331,E05009332,E05009333,E05009334,E05009335,E05009336,E05009367,E05009368,E05009369,E05009370,E05009371,E05009372,E05009373,E05009374,E05009375,E05009376,E05009377,E05009378,E05009379,E05009380,E05009381,E05009382,E05009383,E05009384,E05009385,E05009386,E05009387,E05009388,E05009389,E05009390,E05009391,E05009392,E05009393,E05009394,E05009395,E05009396,E05009397,E05009398,E05009399,E05009400,E05009401,E05009402,E05009403,E05009404,E05009405}
@attribute weight numeric
@attribute weight_std numeric
@attribute volume numeric
@attribute volume_std numeric
@attribute fat numeric
@attribute fat_std numeric
@attribute saturate numeric
@attribute saturate_std numeric
@attribute sugar numeric
@attribute sugar_std numeric
@attribute protein numeric
@attribute protein_std numeric
@attribute carb numeric
@attribute carb_std numeric
@attribute fibre numeric
@attribute fibre_std numeric
@attribute alcohol numeric
@attribute alcohol_std numeric
@attribute energy_fat numeric
@attribute energy_fat_std numeric
@attribute energy_saturate numeric
@attribute energy_saturate_std numeric
@attribute energy_sugar numeric
@attribute energy_sugar_std numeric
@attribute energy_protein numeric
@attribute energy_protein_std numeric
@attribute energy_carb numeric
@attribute energy_carb_std numeric
@attribute energy_fibre numeric
@attribute energy_fibre_std numeric
@attribute energy_alcohol numeric
@attribute energy_alcohol_std numeric
@attribute energy_alcohol_ci95 numeric
@attribute energy_tot numeric
@attribute energy_tot_std numeric
@attribute f_energy_fat numeric
@attribute f_energy_saturate numeric
@attribute f_energy_sugar numeric
@attribute f_energy_protein numeric
@attribute f_energy_carb numeric
@attribute f_energy_fibre numeric
@attribute f_energy_alcohol numeric
@attribute energy_density numeric
@attribute h_nutrients_weight numeric
@attribute h_nutrients_weight_norm numeric
@attribute h_nutrients_calories numeric
@attribute h_nutrients_calories_norm numeric
@attribute f_beer numeric
@attribute f_dairy numeric
@attribute f_eggs numeric
@attribute f_fats_oils numeric
@attribute f_fish numeric
@attribute f_fruit_veg numeric
@attribute f_grains numeric
@attribute f_meat_red numeric
@attribute f_poultry numeric
@attribute f_readymade numeric
@attribute f_sauces numeric
@attribute f_soft_drinks numeric
@attribute f_spirits numeric
@attribute f_sweets numeric
@attribute f_tea_coffee numeric
@attribute f_water numeric
@attribute f_wine numeric
@attribute f_dairy_weight numeric
@attribute f_eggs_weight numeric
@attribute f_fats_oils_weight numeric
@attribute f_fish_weight numeric
@attribute f_fruit_veg_weight numeric
@attribute f_grains_weight numeric
@attribute f_meat_red_weight numeric
@attribute f_poultry_weight numeric
@attribute f_readymade_weight numeric
@attribute f_sauces_weight numeric
@attribute f_sweets_weight numeric
@attribute 'Diabetes category' {mid,high,low}

@data
E05000295,456.484805,684.253734,139.705377,107.604642,8.910898,15.056413,3.691786,7.294879,10.14766,15.941253,4.995113,5.998325,19.355669,23.681756,1.626777,2.319812,0.158413,1.465194,80.198081,135.507721,33.226072,65.65391,40.590638,63.765011,19.980453,23.9933,77.422676,94.727023,3.034322,4.542593,1.108889,10.25636,0.018421,181.74442,178.283492,0.441268,0.182818,0.223339,0.109937,0.425998,0.016696,0.006101,0.398139,1.616762,0.696302,1.538895,0.662766,0.009638,0.125736,0.012429,0.035271,0.015187,0.283191,0.161248,0.043489,0.016631,0.046084,0.015243,0.025463,0.002622,0.16378,0.0047,0.031441,0.007846,0.060251,0.024921,0.029959,0.013594,0.352284,0.278383,0.045707,0.037871,0.040543,0.014511,0.101976,high
E05000634,440.155595,545.534911,126.317177,99.03468,8.940661,14.918854,3.585565,6.508383,10.237243,16.195198,5.145089,6.118139,18.701536,23.487808,1.490856,2.282111,0.13086,1.193353,80.465951,134.269686,32.270087,58.575444,40.948973,64.780793,20.580356,24.472558,74.806146,93.951232,2.825211,4.50922,0.916022,8.353472,0.012347,179.593686,175.618198,0.448044,0.179684,0.228009,0.114594,0.41653,0.015731,0.005101,0.408023,1.620006,0.697698,1.536479,0.661725,0.006901,0.134583,0.018323,0.03535,0.020723,0.262377,0.152406,0.039472,0.016857,0.042555,0.013283,0.024882,0.001625,0.171527,0.006274,0.043032,0.009831,0.074492,0.041075,0.027061,0.020613,0.342866,0.240697,0.042463,0.041792,0.040998,0.014044,0.113899,mid
E05000644,355.178167,314.376261,99.300942,82.599909,8.274111,13.997239,3.306448,6.544054,8.363732,14.376392,5.419946,6.853659,15.211725,21.245699,1.542834,2.350139,0.408072,2.116063,74.466995,125.97515,29.758033,58.896483,33.454929,57.505569,21.679784,27.414638,60.8469,84.982795,2.952895,4.671366,2.856502,14.812442,0.034992,162.803076,166.114905,0.457405,0.182785,0.205493,0.133166,0.373745,0.018138,0.017546,0.45837,1.751593,0.75437,1.641436,0.706928,0.021456,0.114594,0.015979,0.029313,0.027302,0.31988,0.118721,0.051521,0.020161,0.053225,0.011886,0.022726,0.004191,0.125424,0.005571,0.025851,0.032199,0.081477,0.040076,0.026107,0.024332,0.382259,0.164808,0.057614,0.052718,0.069062,0.012883,0.088665,low
E05000207,415.028827,433.375414,119.7295,109.982759,8.857672,14.324825,3.531719,6.641447,9.634582,15.994785,5.541156,6.642014,18.388113,23.353534,1.55324,2.341073,0.268933,1.859764,79.719044,128.923422,31.78547,59.773024,38.538329,63.979139,22.164623,26.568055,73.552451,93.414134,2.936823,4.576272,1.882534,13.018347,0.016075,180.255475,171.675878,0.442256,0.176336,0.213798,0.122962,0.408046,0.016293,0.010444,0.43432,1.666522,0.717732,1.585546,0.682858,0.014466,0.104736,0.013203,0.034276,0.021557,0.264186,0.146492,0.063121,0.026007,0.05553,0.01816,0.028492,0.003775,0.155113,0.005968,0.02819,0.016727,0.057228,0.0293,0.033437,0.020218,0.350713,0.199122,0.069498,0.06279,0.057896,0.017277,0.102521,mid
E05000631,388.585971,426.377667,101.023906,79.694181,8.562278,14.553311,3.3389,6.472038,8.816157,14.910934,5.334873,6.69299,16.233418,22.306367,1.644022,2.49995,0.262209,1.745261,77.060499,130.979802,30.050103,58.248344,35.264629,59.643736,21.339491,26.771959,64.933672,89.225468,3.135403,4.927592,1.835464,12.21683,0.043417,168.304528,171.835062,0.457863,0.178546,0.209529,0.126791,0.385811,0.018629,0.010906,0.43312,1.713013,0.737755,1.602046,0.689964,0.01401,0.108334,0.015526,0.030657,0.025803,0.343221,0.128599,0.047122,0.020021,0.042483,0.013622,0.020722,0.003605,0.133455,0.007312,0.028512,0.016996,0.079188,0.034525,0.024193,0.023775,0.391299,0.199415,0.051702,0.049456,0.043125,0.013109,0.090213,low
E05009318,342.388684,368.998768,100.792789,85.85467,8.653689,13.709564,3.347403,6.146363,9.659526,15.492477,5.276893,6.640701,16.609732,21.945617,1.590553,2.366888,0.230261,1.527862,77.883201,123.386076,30.12663,55.317267,38.638103,61.96991,21.10757,26.562804,66.438928,87.782469,2.986629,4.633123,1.611826,10.695033,0.026427,170.028154,170.10976,0.458061,0.177186,0.227245,0.124142,0.390753,0.017565,0.00948,0.496594,1.693785,0.729473,1.585485,0.682831,0.018286,0.106364,0.011478,0.022425,0.022557,0.302539,0.136104,0.048439,0.021147,0.06129,0.012655,0.029899,0.002442,0.152607,0.005107,0.028882,0.017782,0.073681,0.027321,0.021813,0.021191,0.3793,0.188808,0.05717,0.052662,0.066834,0.015343,0.095877,mid
E05000530,293.256638,299.796556,87.708811,72.726318,9.100216,13.477253,3.490921,6.310122,10.290279,17.029357,5.502178,6.573964,17.764389,22.283459,1.783992,2.74195,0.222252,1.443577,81.901944,121.295274,31.418285,56.7911,41.161114,68.117428,22.008711,26.295855,71.057554,89.133837,3.272295,5.248305,1.555764,10.105037,0.08736,179.796268,171.305399,0.455526,0.174744,0.228932,0.122409,0.395212,0.0182,0.008653,0.613102,1.691406,0.728449,1.58147,0.681102,0.016427,0.095265,0.017246,0.02704,0.017207,0.287122,0.155803,0.041419,0.020719,0.078487,0.011862,0.02862,0.002575,0.153677,0.004585,0.02347,0.018476,0.071754,0.036112,0.02343,0.019328,0.369078,0.182525,0.054222,0.047454,0.070675,0.017157,0.108265,low
E05000122,299.860345,349.333609,94.625323,87.035044,9.319386,13.216557,3.526582,6.001953,11.579491,17.684266,5.276365,6.120351,20.415776,23.494722,1.75377,2.559413,0.197225,1.536469,83.874472,118.949017,31.739236,54.017576,46.317963,70.737062,21.105458,24.481405,81.663105,93.978888,3.249029,5.075493,1.380574,10.755286,0.067988,191.272638,175.895678,0.438507,0.165937,0.242157,0.110342,0.426946,0.016986,0.007218,0.637872,1.624024,0.699429,1.547867,0.66663,0.012854,0.084604,0.00698,0.018405,0.011957,0.238925,0.179048,0.039136,0.01614,0.099117,0.012864,0.039866,0.003495,0.190483,0.006229,0.028765,0.011132,0.061667,0.020843,0.022703,0.014297,0.351766,0.2085,0.054191,0.041121,0.082483,0.017869,0.124559,mid
E05009327,371.677559,493.053592,116.093997,99.646531,9.274999,14.325552,3.695847,6.3827,11.115615,16.912853,5.120063,6.206649,19.200373,23.747462,1.566757,2.342727,0.180906,1.461453,83.474992,128.929965,33.262622,57.444299,44.462459,67.651414,20.480251,24.826597,76.801492,94.989847,2.898413,4.549935,1.266344,10.230171,0.019738,184.921494,178.059495,0.451408,0.179874,0.24044,0.110751,0.415319,0.015674,0.006848,0.497532,1.626728,0.700594,1.539293,0.662938,0.013243,0.110417,0.010837,0.028682,0.02087,0.251568,0.151921,0.042414,0.019012,0.054991,0.015127,0.033848,0.002643,0.192513,0.004847,0.03571,0.011356,0.068005,0.026161,0.027494,0.020056,0.34167,0.232567,0.05037,0.047203,0.054954,0.01767,0.113849,mid
E05000348,340.592865,320.412991,103.54895,94.997289,8.971882,14.410207,3.545961,6.816376,9.477823,15.666709,5.434494,6.771202,16.578995,22.098324,1.734059,2.576093,0.29416,1.83887,80.746941,129.691866,31.913647,61.347383,37.91129,62.666834,21.737975,27.084809,66.315981,88.393295,3.294166,5.110174,2.05912,12.872092,0.051895,174.154182,173.792325,0.463652,0.183249,0.217688,0.12482,0.380789,0.018915,0.011824,0.511327,1.722248,0.741732,1.603245,0.69048,0.011773,0.108009,0.011578,0.027341,0.026103,0.329704,0.131317,0.046061,0.01925,0.052346,0.014631,0.02056,0.002422,0.145253,0.005344,0.022795,0.025514,0.075175,0.025361,0.026418,0.023944,0.405698,0.176596,0.053882,0.042326,0.057521,0.014906,0.098174,low
E05000365,335.72871,322.336622,103.270923,79.241873,8.676692,13.843461,3.408143,6.477547,9.439445,15.7555,5.407055,6.650585,16.56707,21.954029,1.698075,2.579289,0.309058,1.664505,78.090229,124.591151,30.673286,58.297925,37.757781,63.021998,21.62822,26.602339,66.268279,87.816115,3.204056,5.103858,2.163404,11.651535,0.053291,171.354188,169.303818,0.455724,0.179005,0.220349,0.126219,0.386733,0.018698,0.012625,0.510395,1.719719,0.740643,1.610609,0.693652,0.023524,0.113839,0.011661,0.023114,0.024092,0.306223,0.141694,0.043322,0.018466,0.063449,0.012737,0.020591,0.002332,0.141169,0.00692,0.022251,0.024616,0.0747,0.025485,0.023281,0.021885,0.367935,0.215126,0.049347,0.044886,0.070582,0.014552,0.092223,low
E05000210,401.131327,380.220615,116.626239,102.884311,8.627395,13.918908,3.431869,6.485908,9.460278,15.824685,5.631444,6.758381,18.083605,23.068612,1.581207,2.370572,0.281485,1.877421,77.646556,125.270171,30.886823,58.373173,37.841114,63.298742,22.525775,27.033525,72.334419,92.274449,3.003489,4.68767,1.970397,13.141947,0.013531,177.480636,169.031372,0.437493,0.174029,0.213213,0.12692,0.407562,0.016923,0.011102,0.44245,1.677866,0.722618,1.599183,0.688731,0.013553,0.102619,0.012523,0.032751,0.023666,0.27442,0.140936,0.065909,0.02598,0.05722,0.020912,0.023504,0.002869,0.15146,0.005599,0.024985,0.021093,0.057715,0.025847,0.033544,0.022581,0.365801,0.178535,0.072299,0.060073,0.062895,0.020023,0.100686,mid
E05000191,352.885918,315.824839,98.264478,84.07669,8.908827,14.227366,3.551716,6.800255,9.237244,15.39758,5.494474,6.689578,16.873981,22.184382,1.664346,2.478472,0.235818,1.609493,80.179446,128.046298,31.965446,61.202291,36.948975,61.59032,21.977895,26.758313,67.495923,88.737527,3.16211,4.900511,1.650728,11.266449,0.035925,174.466102,170.233045,0.45957,0.183219,0.211783,0.125972,0.386871,0.018124,0.009462,0.494398,1.702352,0.733163,1.590509,0.684995,0.012279,0.110517,0.014057,0.02887,0.024432,0.315942,0.140223,0.049539,0.020687,0.055341,0.013478,0.022447,0.003174,0.140367,0.004751,0.025279,0.018617,0.07756,0.031879,0.02692,0.024042,0.381914,0.181339,0.057175,0.050804,0.059543,0.014729,0.094093,low
E05000027,413.130263,626.395178,110.664114,106.263796,9.733634,15.595896,3.565913,6.323772,10.514427,16.588429,5.211694,6.369975,18.950348,23.480893,1.58196,2.376201,0.209917,1.776523,87.602703,140.36306,32.093215,56.913951,42.057709,66.353718,20.846778,25.4799,75.801393,93.923572,2.917849,4.547971,1.469422,12.435661,0.08142,188.638145,184.210484,0.464395,0.170131,0.222954,0.110512,0.401835,0.015468,0.00779,0.456607,1.644346,0.708181,1.541202,0.66376,0.013555,0.089355,0.009182,0.032199,0.024138,0.257425,0.150883,0.050048,0.018555,0.072056,0.012075,0.037547,0.00518,0.17362,0.005572,0.041258,0.007355,0.054135,0.024885,0.028933,0.021238,0.347148,0.237771,0.054624,0.047905,0.058965,0.012879,0.111516,mid
E05000562,310.130992,405.393361,107.053479,94.098489,9.352222,13.170438,3.701377,6.06073,11.960123,17.917426,5.044203,5.922045,19.808444,23.181402,1.614646,2.32281,0.207024,1.613542,84.169994,118.53394,33.312391,54.546566,47.840491,71.669705,20.176814,23.68818,79.233777,92.725609,2.974407,4.57543,1.449169,11.294795,0.091058,188.00416,172.953168,0.447703,0.17719,0.254465,0.107321,0.421447,0.015821,0.007708,0.606209,1.620232,0.697796,1.538748,0.662703,0.012707,0.101296,0.006863,0.018109,0.010192,0.225203,0.176415,0.042282,0.013624,0.091562,0.011721,0.037729,0.004858,0.193844,0.005708,0.03654,0.011348,0.054834,0.020059,0.022766,0.012318,0.320651,0.234446,0.05828,0.039988,0.089123,0.017195,0.13034,mid
E05000320,291.086713,365.038652,100.115766,95.111468,9.246781,13.223785,3.477684,6.089906,11.686294,17.805892,5.515826,6.407302,20.299675,23.366542,1.787556,2.578105,0.134477,1.277531,83.221032,119.014067,31.299159,54.809152,46.745178,71.223569,22.063304,25.629207,81.198701,93.466167,3.285823,5.083333,0.941336,8.94272,0.056446,190.710196,175.559856,0.436374,0.164119,0.245111,0.11569,0.42577,0.017229,0.004936,0.655166,1.625184,0.699929,1.545305,0.665527,0.008081,0.088729,0.005999,0.019662,0.02113,0.258042,0.178613,0.041428,0.017423,0.097185,0.011091,0.028722,0.001968,0.183383,0.006571,0.022994,0.008977,0.059921,0.016762,0.024875,0.019101,0.375258,0.185147,0.054939,0.041396,0.076686,0.015787,0.130129,mid
E05000483,424.280181,588.393805,121.783453,107.579058,9.476062,15.398707,3.825175,7.285116,9.93688,15.884756,5.195991,6.443945,18.214791,23.442421,1.546316,2.344393,0.234868,1.700313,85.284558,138.588362,34.426571,65.56604,39.747519,63.539025,20.783963,25.775782,72.859165,93.769684,2.901362,4.59185,1.644075,11.902194,0.024367,183.473123,180.13984,0.464834,0.187638,0.216639,0.113281,0.397111,0.015814,0.008961,0.432434,1.658645,0.714339,1.554337,0.669416,0.018125,0.108719,0.012776,0.040568,0.022493,0.261786,0.144671,0.051462,0.018361,0.048651,0.014775,0.03583,0.003061,0.161239,0.0055,0.038821,0.013165,0.061499,0.029845,0.032718,0.02035,0.347022,0.245165,0.055462,0.044477,0.04592,0.014647,0.102896,mid
E05000484,452.64817,773.953021,137.85563,113.380557,9.269732,15.631099,3.729938,7.166918,10.995521,16.788857,4.680204,5.89195,18.784837,24.023704,1.504944,2.332515,0.19269,1.552873,83.427587,140.679888,33.569439,64.502262,43.982084,67.155429,18.720815,23.567799,75.13935,96.094815,2.794839,4.511724,1.348833,10.870111,0.024119,181.431424,185.15225,0.45983,0.185025,0.242417,0.103184,0.414147,0.015404,0.007434,0.400822,1.617186,0.696484,1.525515,0.657004,0.015247,0.120318,0.013368,0.036411,0.017681,0.255467,0.148409,0.034725,0.013296,0.042201,0.011713,0.048042,0.003963,0.182039,0.005894,0.042883,0.008346,0.062115,0.033777,0.029293,0.014979,0.323117,0.310127,0.035839,0.032828,0.03352,0.012361,0.112044,mid
E05000211,411.304923,447.681951,129.689461,112.643517,9.014936,14.346808,3.607405,6.572836,10.561826,16.853706,5.431661,6.462124,19.250204,23.978802,1.516456,2.318197,0.215059,1.75593,81.134425,129.121274,32.466649,59.15552,42.247304,67.414823,21.726643,25.848496,77.000817,95.915207,2.843653,4.530986,1.505411,12.29151,0.017794,184.210949,174.153057,0.440443,0.176247,0.229342,0.117944,0.418003,0.015437,0.008172,0.44787,1.634669,0.704014,1.560339,0.672001,0.010897,0.106938,0.011416,0.033281,0.01986,0.238305,0.152895,0.063545,0.025846,0.057708,0.018319,0.033728,0.003726,0.173579,0.006336,0.032463,0.011159,0.054957,0.026101,0.034483,0.018009,0.332813,0.212433,0.071198,0.061729,0.056874,0.018626,0.112776,mid
E05000276,440.591845,507.080061,124.976276,117.479138,9.013067,15.060211,3.419146,6.384206,9.783346,15.767587,5.334924,6.481424,18.502179,23.615005,1.509702,2.313259,0.18691,1.670033,81.117606,135.541899,30.772312,57.457856,39.133384,63.070347,21.339697,25.925694,74.008716,94.46002,2.832684,4.505177,1.308367,11.69023,0.023384,180.607069,176.336461,0.449139,0.170383,0.216677,0.118155,0.409778,0.015684,0.007244,0.409919,1.642484,0.707379,1.555654,0.669984,0.007699,0.10412,0.01346,0.035199,0.025581,0.253621,0.154346,0.060326,0.024137,0.051375,0.014493,0.036392,0.004392,0.154922,0.007215,0.044169,0.008552,0.057646,0.032754,0.032078,0.022219,0.331617,0.234141,0.06532,0.06161,0.046277,0.013299,0.103041,high
E05000407,290.123426,303.431215,101.913572,92.828131,9.380205,13.463791,3.640319,6.389179,10.752619,16.730182,5.439841,6.548148,19.064445,22.575126,1.755473,2.556816,0.196524,1.399639,84.421849,121.174118,32.762873,57.502614,43.010475,66.920726,21.759364,26.192591,76.257782,90.300504,3.268634,5.08954,1.37567,9.797476,0.086912,187.083299,173.308242,0.451253,0.175125,0.2299,0.116308,0.407614,0.017472,0.007353,0.64484,1.657754,0.713956,1.56093,0.672256,0.014532,0.098208,0.010483,0.017594,0.016854,0.265354,0.173292,0.038765,0.014265,0.088136,0.011017,0.031859,0.002199,0.171052,0.004974,0.026803,0.014614,0.072315,0.031996,0.020586,0.01839,0.359057,0.195559,0.048174,0.037061,0.075516,0.015609,0.125737,mid
E05000572,278.329061,292.201831,103.070663,90.045792,8.666224,12.356024,3.277264,5.718258,11.323842,17.246861,5.216433,6.16827,20.015861,23.176647,1.712256,2.453642,0.190173,1.462363,77.99602,111.204218,29.49538,51.464322,45.295369,68.987443,20.865734,24.673081,80.063442,92.706589,3.167636,4.879907,1.33121,10.236539,0.081723,183.424042,172.484896,0.425222,0.160804,0.246943,0.113757,0.436494,0.017269,0.007258,0.659019,1.619198,0.69735,1.55607,0.670163,0.014096,0.089057,0.006298,0.014129,0.012796,0.22195,0.188977,0.033973,0.016945,0.097487,0.011763,0.053784,0.001849,0.188377,0.005782,0.028292,0.014446,0.070256,0.01658,0.020659,0.015712,0.327416,0.212844,0.050758,0.047816,0.084735,0.017355,0.13587,mid
E05000315,307.736809,351.042706,97.827544,95.970912,8.807638,12.678734,3.304336,5.680738,11.1183,17.371161,5.384495,6.20639,20.320085,23.652,1.667169,2.478945,0.269947,1.817881,79.268738,114.108602,29.739021,51.12664,44.473199,69.484644,21.537979,24.825558,81.28034,94.608002,3.091239,4.940557,1.88963,12.725165,0.078313,187.067925,173.211544,0.423743,0.158974,0.237738,0.115135,0.434496,0.016525,0.010101,0.607883,1.628641,0.701418,1.571263,0.676706,0.018477,0.105924,0.005727,0.016479,0.015855,0.226803,0.183579,0.039683,0.020712,0.089613,0.01361,0.034273,0.003947,0.179711,0.005381,0.025489,0.014738,0.054302,0.017921,0.024349,0.017645,0.333959,0.217152,0.056248,0.053697,0.074105,0.019165,0.131458,mid
E05000360,343.736605,351.238666,137.122834,120.744533,8.794982,13.093182,3.387922,6.074495,10.302172,16.356345,5.343781,5.98813,19.744079,22.435311,1.721757,2.373635,0.22614,1.705823,79.15484,117.838634,30.491302,54.670459,41.20869,65.425381,21.375126,23.952521,78.976315,89.741246,3.188895,4.698948,1.582978,11.94076,0.091535,184.278154,166.610586,0.42954,0.165463,0.223622,0.115994,0.428571,0.017305,0.00859,0.536103,1.637163,0.705088,1.568279,0.675421,0.013264,0.098836,0.006064,0.02094,0.015475,0.247137,0.19821,0.038104,0.014062,0.089165,0.013279,0.030412,0.00393,0.171206,0.004851,0.02289,0.012174,0.055955,0.015531,0.02138,0.01463,0.322059,0.302205,0.044249,0.03584,0.063024,0.019167,0.105961,mid
E05000200,382.900673,375.87153,112.854905,103.774394,8.787882,14.184088,3.515943,6.675365,9.888831,16.178783,5.456103,6.683176,17.68391,22.92588,1.600886,2.460947,0.286372,1.893758,79.09094,127.656788,31.643491,60.078281,39.555323,64.715131,21.824414,26.732706,70.735641,91.70352,3.02436,4.84817,2.004603,13.256306,0.025771,176.679957,171.282988,0.447651,0.179101,0.223881,0.123525,0.40036,0.017118,0.011346,0.461425,1.685583,0.725941,1.59426,0.686611,0.013417,0.104667,0.011959,0.031454,0.024218,0.288178,0.133211,0.058613,0.023917,0.056881,0.017894,0.023233,0.002908,0.156146,0.005817,0.025407,0.02208,0.06198,0.024912,0.031312,0.022652,0.376826,0.177022,0.065692,0.058049,0.06025,0.017595,0.103708,mid
E05000413,299.912395,270.020683,88.169289,74.854177,9.216188,13.66698,3.432419,6.161588,10.372638,16.816752,5.532556,6.524706,18.499778,22.756239,1.843798,2.729919,0.229393,1.484119,82.945691,123.002817,30.891773,55.454296,41.490551,67.267008,22.130224,26.098826,73.999113,91.024955,3.469795,5.446999,1.605754,10.388836,0.099126,184.150577,173.765226,0.450423,0.167753,0.225308,0.120175,0.40184,0.018842,0.00872,0.614015,1.682908,0.724789,1.58179,0.68124,0.020722,0.091404,0.010301,0.021007,0.021436,0.281279,0.158518,0.040563,0.020722,0.088621,0.013704,0.023791,0.001761,0.161754,0.006376,0.021198,0.016844,0.074134,0.025309,0.023134,0.018292,0.370022,0.175223,0.055691,0.041473,0.086973,0.019982,0.109767,mid
